XZQDM,CSMC,BZ,DKXH,TZLXDM,two,DLMC,EJ,XZQMC_12,XZQMC,XZQM,Shape_Area
320400,常州市,宝林寺北,001,I,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.00040000000
320400,常州市,宝林寺北,001,I,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.22670000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.22280000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,,武进区,湖塘镇,三勤村,0.00190000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,,武进区,湖塘镇,三勤村,0.02680000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,,武进区,湖塘镇,三勤村,0.00990000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,,武进区,湖塘镇,三勤村,0.02630000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,,武进区,湖塘镇,三勤村,0.02170000000
320400,常州市,常州夏岩三勤生态旅游发展有限公司,002,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.01550000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.36520000000
320400,常州市,城南小学,003,I,1,农用地,,武进区,湖塘镇,三勤村,0.04580000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.06480000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.02310000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.65190000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.04000000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.09760000000
320400,常州市,城南小学,003,I,1,农用地,,武进区,湖塘镇,三勤村,0.00070000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.03250000000
320400,常州市,城南小学,003,I,1,农用地,,武进区,湖塘镇,三勤村,0.03400000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.13710000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.26830000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.75980000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.03920000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.04190000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.00400000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.05370000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.25240000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.03630000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.05620000000
320400,常州市,城南小学,003,I,1,农用地,,武进区,湖塘镇,三勤村,0.16990000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.05410000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.08380000000
320400,常州市,城南小学,003,I,1,农用地,耕地,武进区,湖塘镇,三勤村,0.00030000000
320400,常州市,城南小学,003,I,1,未利用地,,武进区,湖塘镇,三勤村,0.44730000000
320400,常州市,东升菜场,004,I,1,农用地,,武进区,湖塘镇,东升村,0.05740000000
320400,常州市,东升菜场,004,I,1,农用地,耕地,武进区,湖塘镇,东升村,0.10190000000
320400,常州市,东升菜场,004,I,1,农用地,耕地,武进区,湖塘镇,东升村,0.02900000000
320400,常州市,高新区海湖路,005,I,1,农用地,,武进区,湖塘镇,南周村,1.50520000000
320400,常州市,高新区南河花园安置房,006,I,1,建设用地,,武进区,湖塘镇,纪墅村,0.40830000000
320400,常州市,高新区南河花园安置房,006,I,1,建设用地,,武进区,湖塘镇,纪墅村,0.01760000000
320400,常州市,高新区南河花园安置房,006,I,1,建设用地,,武进区,湖塘镇,纪墅村,0.05060000000
320400,常州市,沟南拆迁安置2-2,007,I,1,农用地,耕地,武进区,湖塘镇,东新村,0.10410000000
320400,常州市,沟南拆迁安置2-2,007,I,1,农用地,,武进区,湖塘镇,东新村,0.03980000000
320400,常州市,沟南拆迁安置2-2,007,I,1,农用地,耕地,武进区,湖塘镇,东新村,0.00860000000
320400,常州市,沟南拆迁安置2-2,007,I,1,农用地,耕地,武进区,湖塘镇,东新村,0.65470000000
320400,常州市,沟南拆迁安置2-2,007,I,1,农用地,,武进区,湖塘镇,东新村,0.13400000000
320400,常州市,沟南拆迁安置2-2,007,I,1,农用地,,武进区,湖塘镇,东新村,0.07350000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,,武进区,湖塘镇,东新村,0.13450000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,耕地,武进区,湖塘镇,东新村,0.00100000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,,武进区,湖塘镇,东新村,0.00240000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,,武进区,湖塘镇,东新村,0.00480000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,耕地,武进区,湖塘镇,东新村,0.24870000000
320400,常州市,沟南拆迁安置4,008,I,1,未利用地,,武进区,湖塘镇,东新村,0.16860000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,,武进区,湖塘镇,东新村,0.60040000000
320400,常州市,沟南拆迁安置4,008,I,1,农用地,耕地,武进区,湖塘镇,东新村,0.40700000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.00220000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.01740000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.03590000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.35510000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.01840000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.04900000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.12540000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.18990000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.19060000000
320400,常州市,南田文化城菱港路范围,009,I,1,农用地,耕地,武进区,湖塘镇,龙潭庵村,0.00050000000
320400,常州市,周家巷村配套用地,010,I,1,农用地,,武进区,湖塘镇,周家巷村,0.01580000000
320400,常州市,周家巷村配套用地,010,I,1,农用地,耕地,武进区,湖塘镇,周家巷村,0.26430000000
320400,常州市,周家巷村配套用地,010,I,1,农用地,耕地,武进区,湖塘镇,周家巷村,0.14040000000
320400,常州市,周家巷小学及社区服务配套中心-2,011,I,1,农用地,耕地,武进区,湖塘镇,华家村,0.08430000000
320400,常州市,周家巷小学及社区服务配套中心-2,011,I,1,农用地,耕地,武进区,湖塘镇,华家村,0.01710000000
320400,常州市,周家巷小学及社区服务配套中心-2,011,I,1,农用地,耕地,武进区,湖塘镇,华家村,0.11850000000
320400,常州市,周家巷小学及社区服务配套中心-2,011,I,1,农用地,耕地,武进区,湖塘镇,华家村,0.18850000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.22720000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.33080000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,,武进区,湖塘镇,孙家村,0.01420000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.04610000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,,武进区,湖塘镇,孙家村,0.08600000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,,武进区,湖塘镇,孙家村,0.01140000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,,武进区,湖塘镇,孙家村,0.10070000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,012,I,1,农用地,耕地,武进区,湖塘镇,西塘田村,0.12210000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,013,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.09350000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,013,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.03120000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,013,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.03240000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,014,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.11590000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,014,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.00220000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,014,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.00040000000
320400,常州市,高新区龙门路（湖滨路-淹城路）,015,I,1,农用地,耕地,武进区,湖塘镇,孙家村,0.17790000000
320400,常州市,南田文化城,016,I,1,农用地,耕地,武进区,湖塘镇,大华村,0.05120000000
320400,常州市,南田文化城,016,I,1,农用地,耕地,武进区,湖塘镇,大华村,0.03040000000
320400,常州市,南田文化城,016,I,1,农用地,耕地,武进区,湖塘镇,大华村,0.01230000000
320400,常州市,杉木路,017,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.01850000000
320400,常州市,杉木路,018,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.00960000000
320400,常州市,杉木路,019,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.17850000000
320400,常州市,杉木路,019,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.00540000000
320400,常州市,杉木路,019,I,1,农用地,,武进区,湖塘镇,淹城村,0.04370000000
320400,常州市,杉木路,019,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.12020000000
320400,常州市,杉木路,019,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.05730000000
320400,常州市,杉木路,019,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.04720000000
320400,常州市,杉木路,019,I,1,农用地,耕地,武进区,湖塘镇,淹城村,0.00340000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.30260000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.04200000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.18260000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.06200000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.42290000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.03900000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.10270000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.00100000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.42110000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.05090000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.10820000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.10550000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.00650000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.05440000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.69800000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.46850000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.45180000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.10360000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.11550000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.26290000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.43510000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.11530000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.01310000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.59490000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.03750000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,耕地,武进区,湖塘镇,张家坝村,0.32790000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.00950000000
320400,常州市,城西印染工业园调出,020,O,1,农用地,,武进区,湖塘镇,张家坝村,0.07880000000
320400,常州市,高新区调出,021,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.39150000000
320400,常州市,高新区调出,021,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.05350000000
320400,常州市,高新区调出,021,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.56660000000
320400,常州市,高新区调出,022,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.85750000000
320400,常州市,高新区调出,022,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.46480000000
320400,常州市,高新区调出,022,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.00390000000
320400,常州市,高新区调出,022,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.23600000000
320400,常州市,高新区调出,022,O,1,农用地,,武进区,湖塘镇,孙家村,0.09990000000
320400,常州市,高新区调出,023,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.10510000000
320400,常州市,高新区调出,023,O,1,农用地,,武进区,湖塘镇,孙家村,0.56670000000
320400,常州市,高新区调出,023,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.03720000000
320400,常州市,高新区调出,023,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.16190000000
320400,常州市,高新区调出,023,O,1,农用地,,武进区,湖塘镇,孙家村,0.04580000000
320400,常州市,高新区调出,023,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.08230000000
320400,常州市,高新区调出,023,O,1,未利用地,,武进区,湖塘镇,孙家村,0.34380000000
320400,常州市,高新区调出,023,O,1,农用地,耕地,武进区,湖塘镇,孙家村,0.28180000000
320400,常州市,高新区调出,024,O,1,农用地,耕地,武进区,湖塘镇,南周村,0.85020000000
320400,常州市,高新区调出,024,O,1,农用地,耕地,武进区,湖塘镇,南周村,0.08350000000
320400,常州市,高新区调出,024,O,1,农用地,耕地,武进区,湖塘镇,南周村,0.29440000000
320400,常州市,高新区调出,024,O,1,农用地,,武进区,湖塘镇,南周村,0.03310000000
320400,常州市,高新区调出,024,O,1,农用地,耕地,武进区,湖塘镇,南周村,0.05570000000
320400,常州市,高新区调出,024,O,1,农用地,耕地,武进区,湖塘镇,南周村,0.39520000000
320400,常州市,高新区调出,024,O,1,未利用地,,武进区,湖塘镇,南周村,0.26770000000
320400,常州市,高新区调出,024,O,1,农用地,,武进区,湖塘镇,南周村,0.09640000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.03910000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.30220000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.00140000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.14630000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00830000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.07130000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.06550000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.41960000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.20730000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.16410000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.25410000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.19940000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.15680000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.15790000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.04010000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.31410000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.40400000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.03740000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.06900000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.20580000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.18690000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.51580000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.15620000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,1.00120000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.23080000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.15370000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.22710000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.17480000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.06440000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.05960000000
320400,常州市,扬子江预留地块,025,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.04160000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.88330000000
320400,常州市,扬子江预留地块,025,I,1,农用地,,新北区,薛家镇,船坊村,0.41230000000
320400,常州市,扬子江预留地块,026,I,1,农用地,,新北区,薛家镇,船坊村,0.15540000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.01810000000
320400,常州市,扬子江预留地块,026,I,1,农用地,,新北区,薛家镇,船坊村,0.16720000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.59110000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.69850000000
320400,常州市,扬子江预留地块,026,I,1,农用地,,新北区,薛家镇,船坊村,0.54730000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.51060000000
320400,常州市,扬子江预留地块,026,I,1,农用地,,新北区,薛家镇,船坊村,0.08700000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.47100000000
320400,常州市,扬子江预留地块,026,I,1,农用地,,新北区,薛家镇,船坊村,0.56600000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.20730000000
320400,常州市,扬子江预留地块,026,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.14360000000
